,text,sentiment
259,"['what', 'happens', 'rework', 'run', 'cash']",2
260,"['rework', 'look', 'sell', 'spin', 'acquisition', 'include', 'firm', 'conductor']",2
261,"['if', 'wake', 'casper', 'mattress', 'work', 'peloton', 'breakfast', 'user', 'desk', 'rework', 'doordash', 'lunch', 'take', 'left', 'home', 'get', 'dinner', 'postulate', 'interact', 'seven', 'company', 'collectively', 'lose', 'nearly', '14', 'billion', 'year']",1
265,"['huge', 'breaking', 'news', 'report', 'rework', 'actually', 'head', 'compete', 'air', 'whole', 'time', 'home', 'share', 'company', 'what', 'scoop', 'seriously', 'copy', 'edit', 'thing', 'mistake', 'first', 'sentence']",2
266,"['we', 'thrill', 'host', 'important', 'workshop', 'hq', '2', 'day', 'personal', 'safety', 'training', 'workshop', 'non', 'binary', 'officially', 'underway']",2
267,"['well', 'i', 'know', 'would', 'i', 'would', 'zia', 'home', 'alone', 'x']",2
268,"['rework', 'accepts', 'postbank', 'takeover', 'offer']",2
269,"['postbank', 'value', 'rework', 'below', '8', 'billion', 'mark', 'financial', 'rescue', 'plan', 'after', 'funding', 'rework', '47', 'billion', 'valuation', 'january', 'postbank', 'set', 'rescue', 'office', 'share', 'company', 'financing', 'plan', 'value', 'company', '8']",2
271,"['hmmm', 'rework', 'bay', 'wells', 'fargo', '2019', 'see', 'mass', 'exodus', 'ceos', 'us']",2
272,"['rework', 'look', 'sell', 'spin', 'acquisition', 'include', 'firm', 'conductor']",2
273,"['given', 'information', 'investor', 'line', 'participate', 'say', 'capital', 'market']",2
274,"['rework', 'parent', 'company', 'reportedly', 'delay', 'idiotic', 'po', 'plan']",1
276,"['platform', 'curated', 'tweet', 'short', 'seller', 'snap', 'rework', 'debt', 'amid', 'concern', 'future']",1
277,"['thus', 'tale', 'company', 'call', ""could've"", 'great', 'another', 'clown', 'many', 'pipe', 'hate', 'many', 'lesson', 'learn', 'keep', 'company', 'trouble', 'what', 'take', 'away', 'make', 'sure', 'pop', 'bubble']",1
278,"['1', '2', 'wholeheartedly', 'disagree', 'fast', 'company', 'piece', 'genius', 'refer', 'reworks', 'ceo', 'leon', 'mush', 'co', 'genius', 'always', 'exist', 'it', 'specific', 'startup', 'culture', 'darwin', 'alexander', 'von', 'humboldt', 'seneca', 'visionary', 'push', 'culture', 'forward']",1
279,"['rework', 'darling', 'startup', 'world', 'long', 'ago', 'entire', 'company', 'image', 'gutter', 'every', 'article', 'since', 'announce', 'intention', 'go', 'public', 'negative', 'you', 'say', 'caught', 'musk']",1
280,"['rework', 'expect', 'sack', 'least', '2', '000', 'people', 'soon', 'week', 'angry', 'staff', 'troubled', 'office', 'rental', 'company', 'turn', 'co-founder', 'adam', 'neumann']",1
281,"['rework', 'weighs', 'slashing', 'valuation', 'more', 'than', 'half', 'amid', 'po', 'skepticism', 'ok', 'overvalue', '50', '100']",1
282,"['ceos', 'exit', 'record', 'pace', 'rework', 'jul', 'bay', 'boss', 'last', '24', 'hour']",2
283,"['kaiser', 'report', 'rework', 'never', 'forget', ' 1443', 'via']",2
284,"['reworks', 'startup', 'party', 'end', '2', '000', 'job', 'set', 'cut']",1
286,"['rework', 'rein', 'ceo', 'adam', 'neumann', 'save', 'po', 'axis']",1
287,"['start', 'pool', 'po', 'come', 'first', 'franco', 'rework']",2
288,"['after', 'po', 'debacle', 'i', 'miss', 'something', 'start', 'spending', 'via']",1
289,"['rework', 'weighs', 'slashing', 'valuation', 'more', 'than', 'half']",1
290,"['how', 'reworks', 'adam', 'neumann', 'became', 'billionaire', 'the', 'atlantic']",2
291,"['yu', 'professor', 'scott', 'galloway', 'say', 'era', 'start-ups', 'grow', 'cost', 'come', 'close', 'mean', 'user', 'likely', 'go', 'change', 'business', 'model']",2
293,"['rework', 'is', 'exposing', 'astronomical', 'amount', 'data', 'poorly', 'protected', 'wife', 'network']",1
295,"['rework', 'latest', 'threat', 'oldschool', 'landlords', 'trying', 'copy', 'rework']",2
296,"['business', 'insider', 'make', 'documentary', 'unravel', 'world', 'valuable', 'startup', 'hit', 'netflix', 'producer', 'business', 'insider']",3
297,"['yep', 'rework', 'po', 'failure', 'fallout']",1
298,"['when', 'postbank', 'bail', 'rework', 'day', 'week', 'ago', 'st', 'thing', 'come', 'mind', 'postbank', 'somehow', 'sell', 'business', 'asset', 'regis', 'something', 'i', 'dunno']",2
299,"['tequila', 'private', 'jet', 'fundic', 'adam', 'neumann', 'built', 'rework', 'unique', 'way', 'struggle', 'translate', 'success', 'po', 'my', 'drunken', 'pot', 'fine', 'meat', 'building', 'dismissive', 'offense', 'a', 'primary', 'diet', 'tequila', 'mj']",1
300,"['daily', 'crunch', 'rework', 'ceo', 'face', 'investor', 'pressure']",2
301,"['the', 'remarkable', 'rise', 'epic', 'fall', 'rework', 'charismatic', 'controversial', 'founder']",2
302,"['the', 'petty', 'rework', 'get', 'cancel', 'reject', 'without', 'interview']",1
304,"['i', 'tell', 'long', 'hypothesize', 'work', 'recession', 'proof', 'exact', 'reason', 'mention', 'problem', 'never', 'test']",2
305,"['rework', 'work', 'business', 'value', '47', 'billion', 'expect', 'announce', 'significant', 'layoff', 'month', 'bloomberg', 'report', 'this', 'follow', 'report', 'company', 'look', 'slash', 'many', '5', '000', 'role', 'one-third', 'workforce']",2
306,"['the', 'tokyo', 'conglomerate', 'reworks', 'big', 'investor', 'spending', 'billion', 'deal']",2
307,"['this', 'good', 'metaphor', 'entire', 'rework', 'situation']",2
308,"['former', 'employee', 'rework', 'share', 'story', 'adam', 'neumann', 'run', 'around', 'barefoot', 'yell', 'employee', 'demand', 'case', 'tequila']",1
309,"['saudi', 'mbs', 'interested', 'takeover', 'looks', 'like', 'postbank', 'look', 'old', 'trafford', 'new', 'space', 'game']",2
310,"['literally', 'every', 'single', 'day', 'life', 'i', 'work', 'rework', 'office']",1
311,"['new', 'post', 'rework', 'withdraws', 's1', 'filing', 'delay', 'po', 'techcrunch', 'publish', 'tech', 'news', '247']",2
312,"['postbank', 'backers', 'rethink', 'role', 'next', 'vision', 'fund', 'rework']",2
313,"['rework', 'board', 'accepts', 'postbank', 'rescue', 'deal', 'source', 'reuters']",2
314,"['what', 'next', 'rework', 'how', 'adam', 'neumann', 'fix', 'bungle', 'po']",2
318,"['rework', 'downgrade', 'fitch', 'po', 'trouble']",2
319,"['stop', 'rework', 'deal', 'cramer', 'say', 'embattle', 'could', 'wreck', 'stock', 'market', 'rally', 'nbc']",2
320,"['rework', 'po', 'filing', 'withdrawn', 'roadshow', 'leads', 'dead', 'end', 'rework', 'throw', 'towel', 'acknowledge', 'many', 'street', 'already', 'predict', 'rework', 'work', 'at', 'least', 'right', 'the', 'highlyscrutinized', 'work', 'company', 'announce', 'mond']",1
323,"['i', 'checked', 'connect', 'room', 'fill', 'socially', 'creative', 'mind', 'socialleadership']",3
325,"['me', 'to', 'rework', 'eats']",2
326,"['reworks', 'neumann', 'step', 'ceo', 'give', 'control']",2
327,"['they', 'kind', 'lie', 'they', 'try', 'make', 'rework', 'look', 'like', 'tech', 'company', 'still', 'actually', 'real', 'state', 'company']",1
328,"['postbank', 'share', 'fall', 'rework', 'deal', 'add', 'financial', 'strain']",1
329,"['rework', 'prof', 'venture', 'capitalism', 'work']",3
330,"['rework', 'delay', 'po', 'focus', 'core', 'business']",2
331,"['my', 'answer', 'why', 'postbank', 'want', 'rework', 'po']",2
332,"['new', 'story', 'rework', 'ceo', 'steps', 'down', 'as', 'po', 'stalls']",2
333,"['yes', 'diversification', 'ignores', 'clear', 'commonality', 'these', 'junky', 'credit', 'if', 'would', 'borrowing', 'clo', 'market', 'this', 'rework', 'failure', 'noteworthy', 'they', 'exit', 'private', 'equity', 'junk', 'get', 'close', 'the', 'pipeline', 'nowhere', 'go']",2
335,"['rework', 'thermos', 'scandals', 'haunt', 'female', 'startup', 'ceos']",1
336,"['rework', 'could', 'run', 'cash', 'mid-november', 'here', 'would', 'happen', 'next']",1
338,"['τεχνολογία', 'reworks', 'new', 'chairman', 'defends', 'payouts', 'founder', 'say', 'company', 'survive']",3
339,"['the', 'documentary', 'war', 'plastic', 'screen', 'collaboration', 'zero', 'waste', 'london', 'shock', 'really', 'get', 'think', 'ibm', 'way', 'make', 'bathroom', 'interested', 'find', 'process', 'recycle']",2
340,"['new', 'best', 'story', 'hacker', 'news', 'today', 'some', 'rework', 'board', 'members', 'seek', 'remove', 'adam', 'neumann', 'ceo']",1
342,"['our', 'history', 'rework', 'building', 'allows', 'team', 'member', 'open', 'office', 'work', '3', 'different', 'common', 'area', 'plenty', 'phone', 'booth', 'book', 'meeting', 'room', 'we', 'really', 'appreciate', 'flexibility', 'access', 'private', 'space', 'take', 'call', 'get', 'work', 'do']",3
343,"['rework', 'might', 'be', 'a', 'zombie', 'unicorn', 'postbank', 'should', 'probably', 'let', 'dead']",1
344,"['bbc-b', 'update', 'postbank', 'report', 'first', 'quarterly', 'loss', '14', 'year', 'the', 'bos', 'postbank', 'masayoshi', 'son', 'admit', 'poor', 'judgement', 'relation', 'investment', 'rework', 'reporting', 'first', 'quarterly', 'loss', '14', 'year', 'we', 'get', 'susan', 'sc']",1
349,"['going', 'take', 'lot', 'temporary', 'stop', 'account', 'dude', 'eee-eee']",2
350,"['could', 'possibly', 'pre', 'money', 'thats', 'like', '33', 'article', 'like', 'big', 'number', 'must', 'post', 'money', ""you'se"", '100', 'right', 'need', 'specify']",2
351,"['rework', 'long', 'road', 'rehabilitation', 'start', 'ditch', 'co-founder']",2
352,"['reworks', 'adam', 'neumann', 'offer', 'package', 'worth', '1', '7', 'billion', 'step', 'board', 'ridiculous', 'must', 'worth', 'postbank', 'get', 'rid', 'neumann']",2
354,"['is', 'next', 'rework']",2
355,"['rework', 'cut', '4', '000', 'job', 'payroll', 'strategy', 'business']",1
356,"['rework', 'launch', 'po', 'roadshow', 'soon', 'tuesday', 'source']",2
357,"['at', 'least', 'get', 'see', 'run', 'dc', 'announce', 'many', 'would', 'fire']",2
358,"['postbank', 'double', 'rework', 'investment']",2
359,"['rework', 'pushes', 'back', 'i', 'p', 'o', 'after', 'chilly', 'reception', 'from', 'investors']",1
360,"['i', 'see', 'lot', 'people', 'play', 'status', 'game', 'around', 'thing', 'honestly', 'i', 'love', 'time', 'rework', 'i', 'met', 'lot', 'good', 'people', 'learnt', 'lot', 'get', 'good', 'coffee', ""let's"", 'reduce', 'everything', 'neumann', 'fly', 'around', 'he', 'vision', 'built', 'something', 'great']",3
362,"['so', 'clarify', 'rework', 'apparently', 'welfare', 'rich', 'white', 'men', 'point']",1
364,"['postbank', 'lose', 'billion', 'dollar', 'rework', 'did', 'anyone', 'make', 'money', 'were', 'investor', 'able', 'sell', 'share', 'postbank', 'profit']",2
365,"['cc', 'user', 'rework']",2
367,"['rework', 'chase', 'new', 'financing', 'cash', 'crunch', 'loom']",2
369,"['rework', 'reportedly', 'shelve', 'po', 'last-minute', 'decision', 'weak', 'investor', 'interest']",2
370,"['rising', 'risk', 'postbank', 'draw', 'concern', 'investor', 'conglomerate', 'nearly', '10', 'billion', 'bail-out', 'rework', 'via']",1
373,"['rework', 'rival', 'wig', 'look', 'sell', 'canadian', 'operation']",2
374,"['value', 'rework', 'one', 'sentence', 'already', 'ridiculous']",1
375,"['air', 'rework', 'problem']",1
378,"['postbank', 'take', 'control', 'rework', 'part', 'bail-out', 'adam', 'neumann', 'leave', 'board', 'the', 'japan', 'times']",1
379,"['in', 'hind', 'sight', 'reworks', 'big', 'fail', 'may', 'file', 'po', 'ico']",1
380,"['report', 'rework', 'expect', 'cut', '500', 'tech', 'role']",1
381,"['reworks', 'adam', 'neumann', 'quits', 'chief', 'executive', 'he', 'attempt', 'prosper', 'conflict', 'loses']",1
382,"['postbank', 'ceo', 'explanation', 'rework', 'investment', 'fiasco', 'fall', 'deaf', 'ear']",1
383,"['rework', 'accepts', 'lifeline', 'from', 'postbank', 'ending', 'weeks', 'uncertainty']",2
385,"['bold', 'prediction', 'day', 'adam', 'neumann', 'golden', 'parachute', 'look', 'like', 'absolute', 'bargain', 'ten', 'year', 'massive', 'amount', 'value', 'rework', 'able', 'generate', 'real', 'leader', 'without', 'dempster', 'fire', 'corporate', 'governance', 'structure']",3
386,"['exclusive', 'rework', 'owner', 'creates', 'committee', 'decide', 'financing', 'lifeline', 'top']",2
387,"['needs', '140', 'character', 'main', 'point', 'selfmarked', 'private', 'valuation', 'eg', 'rework', 'park', 'capital', 'risk', 'v', 'directs', 'management', 'others', 'benefit', 'mm', 'heavy', 'hand', 'selfmarked', 'public', 'directs', 'work', 'size', 'algorithmicallytraded']",2
388,"['opinion', 'here', 'firm', 'postbank', 'stock', 'rework', 'debacle']",1
389,"['milkshake', 'today']",2
392,"['the', 'rise', 'fall', 'reworks', 'valuation', 'shine', 'spotlight', 'risk', 'insiderled', 'round', 'firm', 'reinvest', 'one', 'portfolio', 'company', 'high', 'price', 'tag']",2
393,"['band', 'implore', 'another', 'weworklike', 'example', 'world', 'might', 'become', 'rational', 'reggie', 'burger', 'wow', 'innovative', 'impossible', 'duplicate']",1
395,"['never', 'make', 'dime', 'profit', 'everyone', '2', 'iq', 'know', 'place', 'run', 'drunk', 'barely', 'qualify', 'rush', 'chairman', 'sigma', 'nu']",1
397,"['i', 'highly', 'doubt', 'i', 'bet', 'get', 'pink', 'mobile', 'paid', 'least', 'rental', 'which', 'mean', 'subscriber', 'paid', 'not', 'wrong', 'sting', 'mobile', 'suck', 'ceo', 'sits', 'twitter', 'day', 'now', 'pontoon', 'boat']",1
399,"['community', 'lead', 'sales', 'queens', 'new', 'york', 'new', 'york', 'united', 'states', 'america', 'rework', 'about']",2
400,"['group', 'masayoshi', 'son', 'say', 'valuation', 'user', 'plunge', 'interview', 'nikkei', 'business', 'magazine', 'monday', 'morning', 'the', 'result']",2
401,"['pentonville', 'rework', 'still', 'go']",2
402,"['what', 'it', 'like', 'be', 'stuck', 'inside', 'wreckage', 'rework']",1
403,"['neumann', 'learn', 'master']",2
406,"['top', 'story', 'some', 'rework', 'board', 'members', 'seek', 'remove', 'adam', 'neumann', 'ceo', 'w', 'see']",2
408,"['this', 'little', 'notruescotsman', 'taste', 'we', 'invent', 'ionize', 'model', 'rework', 'postbank', 'follow', 'ill', 'note', 'user', 'rework', 'turn', 'exact', 'amount', 'profit', 'user', 'could', 'easily', 'fail', 'way']",1
409,"['rework', 'lessons', 'that', 'apply', 'to', 'lots', 'stuff', 'via']",2
410,"['rework', 'could', 'venture', 'capital', 'boom', 'burning', 'bed', 'moment', 'via']",1
411,"['rework', 'replace', 'adam', 'neumann', 'two', 'new', 'ceos', 'here', 'everything', 'know', 'sebastian', 'cunningham', 'arnie', 'minton']",2
412,"['in', 'focus', 'rework', 'what', 'consider', 'before', 'investing']",2
414,"['japanese', 'giant', 'postbank', 'group', 'suffer', 'operating', 'loss', '6', '4', 'billion', 'quarter', 'investment', 'start-ups', 'rework', 'user', 'take', 'massive', 'hit']",2
416,"['salesforce', 'mark', 'beloff', 'big', 'fan', 'reworks', 'adam', 'neumann', 'change', 'tune', 'fair', 'alone', 'markets', 'insider']",2
417,"['how', 'rework', 'worth', 'much', 'anyway', 'all', 'sublet', 'office', 'building', 'like', 'pay', 'landlord', 'let', 'say', '100', 'soft', 'charge', 'company', 'actually', 'use', 'space', '200', 'soft', 'so', 'profit', '100', 'soft', 'like', 'actual', 'equity', 'anything', 'space']",1
420,"['real', 'estate', 'mogul', 'barry', 'sternlicht', 'rework', 'go', 'rail', 'still', 'real', 'company']",1
421,"['operators', 'weigh', 'boom', 'possible', 'bust', 'work', 'office', 'sector', 'follow', 'recent', 'rework', 'po', 'drama']",2
422,"['outrageous', 'analysis', 'shows', '1', '7', 'billion', 'payout', 'rework', 'ceo', 'equal', 'years', 'salary', 'company', 'expected', '4', '000', 'laid', 'off', 'workers', 'adam', 'neumann', 'ceo', 'beleaguer', 'worksharing', 'startup', 'rework', 'walk', 'away', 'company', '1', '7', 'billion']",1
423,"['this', 'age', 'well', 'see', 'user', 'blue', 'apron', 'rework', 'sh', 'billions', 'debt', 'loss', 'minimal', 'margin', 'layoffs', 'continue']",1
424,"['exclusive', 'rework', 'press', 'po', 'launch', 'despite', 'valuation', 'concern', 'source']",2
425,"['i', 'shut', 'eye', ""'"", 'postbank', 'ceo', 'masayoshi', 'son', 'say', 'lose', '4', '7', 'billion', 'rework', 'business', 'insider', 'via']",1
426,"['rework', 'become', 'poster', 'child', 'everything', 'wrong', 'tech', 'unicorn']",1
430,"['we', 'technology', 'salad', 'company', 'like', 'rework', 'salad']",2
431,"['goldman', 'sachs', 'quietly', 'unloaded', 'rework', 'share', 'investment', 'banker', 'pitch', 'company', '60', 'billion-plus', 'po', 'business', 'insider', 'prime']",2
432,"['rework', 'we', 'product', 'differentiator', 'normal', 'landlord', 'could', 'copy', 'if', 'rework', 'abandon', 'aspirational', 'weird', 'become', 'another', 'place', 'work', 'go', 'stop', 'someone', 'opening', 'work', 'space', 'across', 'street', 'charge', 'minimum', 'rent']",2
435,"['or', 'offshore', 'the', 'big', 'investor', 'e', 'g', 'rework', 'saudis', 'japanese', 'bank']",2
436,"['the', 'rework', 'business', 'nutshell', 'it', 'owes', 'ibn', 'next', '15', 'year', 'it', 'customer', 'commit', 'pay', 'ibn', 'next', '15', 'month', 'spot', 'gap']",1
437,"['hi', 'james', 'refer', 'san', 'francisco', 'please', 'call', '1', '855', '400', '3575', 'team', 'happy', 'help']",2
439,"['postbank', 'seek', 'control', 'rework', 'financing', 'package', 'source']",2
440,"['vcs', 'vcs', 'good', 'luck', 'rework', 'resemblance', 'wellcapitalized', 'company', 'analyse', 'purely', 'coincidental']",2
441,"['rework', 'considers', 'rescue', 'plans', 'from', 'postbank', 'morgan']",2
442,"['rework', 'selling', 'conductor', 'company', 'layoffs', 'possible', 'via']",2
443,"['i', 'kinda', 'understand', 'go', 'user', 'i', 'also', 'think', 'great', 'brand', 'quite', 'hard', 'replace', 'current', 'stage', 'rework', 'type', 'money', 'build', 'exact', 'replica', 'reworks', 'business', 'ibm', 'broke', 'fellow']",1
444,"['i', 'believe', 'rework', 'successful', 'company', 'whose', 'big', 'idea', 'office', 'space', 'expensive', 'also', '10', 'percent', 'scientology']",1
446,"['user', 'rework', 'ilk', 'design', 'create', 'product', 'they', 'design', 'corner', 'market', 'product', 'cash', 'leave', 'behind', 'husk', 'economy']",1
447,"['rework', 'quite', 'roller', 'coaster']",2
448,"['rework', 'one', 'fast', 'grow', 'company', 'ever', 'may', 'grow', 'pain', 'result', 'speak', 'say', 'rework', 'spokesperson', 'complete', 'accuracy', 'via']",3
449,"['mass', 'folly', 'how', 'rework', 'differs', 'from', 'user', 'and', 'air']",2
450,"['rework', 'withdraws', 's1', 'filing', 'delay', 'po', 'techcrunch']",2
451,"['interesting', 'see', 'take', 'event', 'around', 'rework', 'po', 'cause', 'nerve', 'tech', 'stock', 'general', 'harmful', 'narrative', 'prior', 'around', 'rework', 'tech', 'company']",2
452,"['strong', 'word', 'man', 'always', 'lecture', 'bernie', ""n't"", 'publishing', 'sponsor', 'content', 'fund', 'rework']",2
453,"['rework', 'have', 'prospect', 'making', 'money', 'economy', 'ceo']",1
455,"['while', 'rework', 'parent', 'hardly', 'techinspired', 'business', 'reach', 'bit', 'far', 'public', 'offering', 'combination', 'sky-high', 'private', 'seriously', 'flaw', 'make', 'somewhat', 'unique']",1
456,"['screwing', 'never', 'felt', 'good', 'why', 'rework', 'founder', 'adam', 'neumann', 'get', '1', '7', 'billion', 'leave', 'company', 'ran', 'ground', 'recruit']",1
457,"['rework', 'technology', 'company', 'eh']",2
458,"['rework', 'open', '400', 'location', '3', 'year', 'in', 'case', 'use', 'deep', 'discount', 'convince', 'exist', 'customer', 'relocate', 'help', 'fill']",2
459,"['a', 'beautiful', 'night', 'westlake', 'park', 'i', 'sure', 'love', 'work', 'downtown', 'seattle', 'atte', 'rework', 'building', 'park']",3
460,"['rework', 'use', 'weak', 'password', 'outdated', 'wife', 'system', 'throughout', 'branch', 'leave', 'tenant', 'record', 'expose']",1
461,"['take', 'break', 'need', 'okay', 'feel', 'okay']",2
462,"['rework', 'selling', 'conductor', 'company', 'layoffs', 'possible', 'via']",2
464,"['platform', 'curated', 'tweet', 'rework', 'japan', 'get', 'new', 'ceo', 'day', 'we', 'company', 'founder', 'quits']",2
465,"['postbank', 'clinch', 'deal', 'take', 'rework']",2
466,"['rework', 'start', 'stock', 'bb', 'program', 'immediately', 'increase', 'share', 'value']",2
468,"['find', 'space', 'like', 'beloved', 'worker']",3
470,"['after', 'rework', 'ban', 'employee', 'expend', 'meat', 'adam', 'neumann', 'spot', 'eat', 'giant', 'lamb', 'shank', 'company', 'dinner']",1
471,"['busy', 'w', 'rework', 'book']",2
473,[],2
474,"['rework', 'user', 'proof', 'valuation', 'meaningless']",1
475,"['shitcoins', 'silicon', 'valley', 'lately', 'the', 'wwf', 'continue', 'profit', 'sight', 'vc', 'rail', 'start-ups', 'claim', 'w', 'revenue', 'worth', 'anything', 'pumped', '4', 'dog']",1
476,"['new', 'precast', 'idea', 'how', 'i', 'broke', 'that', 'interviews', 'founder', 'catastrophic', 'failure', 'bc', 'everyone', 'say', 'learn', 'failure', 'success', 'could', 'start', 'rework']",3
477,"['also', 'vc', 'pr', 'inflates', 'value', 'lawless', 'worthless', 'company', 'user', 'rework', 'fb', 'start', 'men', 'chosen', 'power', 'unqualified', 'resemble', 'funders', 'transfer', 'wealth', 'public', 'pension', 'fund', 'ipos', 'men', 'donate', 'instead', 'pay', 'tax']",1
478,"['postbank', 'group', 'corp', 'report', 'first', 'quarterly', 'loss', '14', 'year', 'wednesday', 'giant', 'vision', 'fund', 'suffer', '970', 'billion', 'yen', '8', '9', 'billion', 'loss', 'fall', 'valuation', 'top', 'tech', 'bet', 'rework', 'user']",1
479,"['i', 'see', 'sweet', 'rework', 'jeffrey', 'epstein']",2
480,"['if', 'sound', 'like', 'version', 'underground', 'show', 'would', 'filter', 'mind', 'marketing', 'executive', 'want', 'make', 'globally', 'monotonous', 'starbuck', 'rework', 'well', 'exactly', 'solar', 'so', 'bad']",2
481,"['i', 'hear', 'rework', 'gonna', 'penny', 'dollar', 'soon']",2
483,"['halloween', 'rework']",2
484,"['a', 'year', 'rework', 'intense', 'furious', 'baffling', 'like', 'ten', 'normal', 'company']",1
486,"['stay', 'date', 'great', 'work', 'do', 'subscribe', 'the', 'spectacle', 'we', 'move', 'forward', 'help', 'end', 'global', 'vision', 'epidemic', 'one', 'pair', 'eyelash', 'time', 'join', 'u']",2
487,"['rework', 'update', 'exclusive', 'interview', 'guy', 'whose', 'company', 'get', 'lock', 'office', 'umbrella', 'include', 'scoop', 'finally', 'get', 'back']",1
489,"['rework', 'favourite', 'soap', 'opera']",2
490,"['amazing', 'tessa', 'self', 'drive', 'capability', 'tessa', 'successful', 'rework']",2
491,"['join', '5', 'people', 'right', 'explain', 'user', 'left', 'rework', 'why', 'tech', 'company', 'lose', 'money']",1
492,"['this', 'rework', 'story', 'similar', 'story', 'saw', 'tech', 'bubble', 'a', 'company', 'told', 'grow', 'fast', 'order', 'turn', 'around', 'po', 'regardless', 'whether', 'valuation', 'support', 'business', 'shame', 'underwriting', 'deal']",1
493,"['welcome', 'friday', 'told', 'valuation', 'money', 'lose', 'share', 'community', 'office', 'lease', 'company', 'way', 'way', 'high', 'plus', 'keep', 'smart', 'smile', 'sexy', 'well', '2', '3', 'step', 'gsmibqr']",1
494,"['and', 'accord', 'one', 'employee', 'write', 'company', 'slack', 'post', 'so', 'broke', 'pay', 'employee', 'severance', 'adam', 'get', '200']",1
495,"['10', 'big', 'thing', 'reworks', 'po', 'peril', 'yahoo', 'finance', 'via']",1
496,"['rework', 'founder', 'adam', 'neumann', '1', '7', 'billion', 'payout', 'postbank', 'unprecedented']",2
497,"['work', 'bank', 'noble', 'today', 'original', 'rework']",2
498,"['costa', 'news', 'rework', 'withdraw', 'public', 'offering', 'focus', 'its', 'business', 'model']",2
499,"['more', 'detail', 'nefarious', 'dealing', 'was', 'family', 'affair', 'until', 'things', 'got', 'complicated']",1
500,"['some', 'rework', 'board', 'members', 'seek', 'remove', 'adam', 'neumann', 'ceo']",2
501,"['i', 'happy', 'announce', 'i', 'receive', 'offer', 'rosehulman', 'engineering', 'school', 'country']",2
502,"['postbank', 'talk', 'jp', 'morgan', 'rework', 'bail-out', 'cash', 'dwindles']",2
