,text,sentiment
747,"['i', 'think', 'rework', 'may', 'best', 'counter-argument', 'history', 'idea', 'worthless', 'execution', 'everything', 'rework', 'execute', 'pretty', 'well', 'vision', 'strategy', 'execute', 'really', 'dumb']",1
748,"['from', 'office', 'camera', 'lent', 'rework']",2
749,"['charisma', 'aristotle', 'rework', 'via']",2
751,"['there', 'high', 'growth', 'culture', 'building', 'startup', 'ceos', 'post', 'po', 'ceos', 'we', 'saw', 'user', 'see', 'rework']",2
752,"['postbank', 'broke', 'almost', 'every', 'rule', 'invest', 'create', 'big', 'fund', 'ever', 'roughly', '40', 'vision', 'fund', 'cap', 'form', 'prefer', 'stock', 'promise', 'return', '7', 'pa', 'like', 'debt', 'delay', 'rework', 'po', 'sell-off', 'holding', 'show', 'cost', 'leverage']",2
753,"['this', 'good', 'point', 'the', 'late', 'event', 'rework', 'reflect', 'postbank', 'bod', 'much', 'reflect', 'adam', 'neumann']",2
754,"['rework', 'innov8', 'bundle', 'workspace', 'company', 'the', 'next', 'wave', 'start-ups', 'space', 'likely', 'unbundled', 'different', 'type', 'workspace', 'focus', 'collaboration', 'social', 'integrate', 'office', 'workspace', 'model', 'thoughts']",2
755,"['in', 'new', 'headache', 'rework', 'says', 'it', 'found', 'cancer-causing', 'chemical', 'its', 'phone', 'booths', 'cash-strapped', 'rework', 'officesharing', 'company', 'try', 'negotiate', 'financial', 'lifeline', 'new', 'problem', 'may', 'prove', 'costly', 'from', 'report', 'it', 'close']",1
757,"['thanks', 'update', 'i', 'watch', 'cnn', 'i', 'want', 'bull', 'shit', 'fox', 'mascot']",1
758,"['a', 'tour', 'dock', '72', 'week', 'reworks', 'valuation', 'come', 'fire', 'business', 'insider']",2
759,"['rework', 'reportedly', 'expect', 'lay', '2', '000', 'worker', 'early', 'week']",1
760,"['rework', 'parent', 'pull', 'po', 'follow', 'pushback', 'source']",1
763,"['with', 'rework', 'thermos', 'line', 'charm', 'fraud', 'exist']",1
764,"['just', '6', 'weeks', 'ago', 'rework', 'said', 'its', 'success', 'depends', 'large', 'part', 'keeping', 'its', 'ceo', 'but', 'here', 'surprising', 'thing', 'that', 'happened', 'sunday']",2
765,"['top', 'story', 'reworks', 'toxicity', 'problem', 'formaldehyde', 'see']",1
766,"['still', 'unable', 'see', 'sense', 'rework', 'ultimately', 'collective', 'vehicle', 'wealthy', 'backdrop', 'commercial', 'real', 'estate', 'property', 'value', 'probably', 'turn', 'wildly', 'overvalue', 'lease']",1
767,"['then', 'practice', 'lose', 'farther', 'lose', 'faster', 'place', 'name', 'meant', 'travel', 'none', 'bring', 'disaster', ""'"", 'ex', 'ceo', 'rework']",2
768,"['they', 'try', 'profitable']",2
769,"['today', 'would', 'great', 'day', 'rework', 'staff', 'walk', 'demand', 'company', '1', 'reimburse', 'value', 'lose', 'stock', 'option', '2', 'terminate', 'noncompete', 'force', 'arbitration', 'agreement']",1
770,"['ok', 'funny', 'ultimately', 'quite', 'sad', 'rework', 'remotely', 'admits', 'lot', 'office', 'nobody', 'around', 'fix', 'problem']",1
771,"['september', '27', '2019152', 'rework', 'and', 'competition', 'in', 'real', 'estate', 'with', 'fishman', 'speyer', 'md', 'fund']",2
772,"['wendy', 'silverstein', 'head', 'rework', 'real-estate', 'fund', 'the', 'real', 'deal']",2
773,"['rework', 's1']",2
774,"['as', 'usual', 'interest', 'post', 'what', 'is', 'tech', 'company', 'contextualise', 'early', 'day', 'ibm', 'till', 'rework', 'peloton', 'a', 'lot', 'highlight']",2
775,"['seek', 'u', 's', 'national', 'security', 'review', 'deal']",2
776,"['thank', 'goodness', 'rework', 'proceed', 'po']",2
777,"['people', 'important', 'thing', 'business', 'model', 'product', 'follow', 'right', 'people', 'adam', 'neumann', 'co-founder', 'rework']",3
778,"['landscape', 'en', 'rework', 'park', 'plaza']",2
779,"['my', 'big', 'qualm', 'reworks', 'prospectus', 'ceo', 'basically', 'use', 'company', 'investor', 'money', 'personally', 'enrich', 'at', 'the', 'cost', 'of', 'his', 'company', 'scott', 'take', 'ceo', 'task', 'need', 'refresh', 'gild', 'age']",1
780,"['rework', 'look', 'sell', 'spin', 'acquisition', 'include', 'firm', 'conductor']",2
781,"['behave', 'cult', 'otherwise', 'adam', 'get']",1
782,"['wow', 'nearly', 'do', 'rework', 'founder', 'get', 'nearly', '1', '7', 'billion', 'let', 'postbank', 'take', 'company']",2
783,"['en', 'rework', 'de', 'la', 'opv', 'al', 'restate']",2
785,"['rework', 'rework', 'deal', 'postbank', 'group', 'international', 'sign', 'time', 'insane', 'show', 'founder', 'financially', 'played', 'card', 'right', 'bubble', 'play', 'also', 'may', 'need', 'change', 'name', 'live', 'hat', 'step', 'cygni']",1
786,"['being', 'part', 'institution', 'blind', 'imperfection', 'institution', 'cause', 'rationalize', 'shortcoming', 'happens', 'rework', 'white', 'house', 'everywhere', 'else', 'human', 'convene', 'attach', 'personal', 'value', 'affiliate', 'organization']",1
787,"['rework', 'bonds', 'drop', 'below', 'par', 'first', 'time', 'since', 'po', 'filing']",2
789,"['i', 'love', 'kind', 'meeting', 'i', 'use', 'go', 'meeting', 'sand', 'hill', 'road', 'back', 'lots', 'creative', 'idea', 'different', 'perspective', 'twitter', 'handle', 'huge', 'issue', 'everyone', 'worse', 'part', 'people', 'go', 'creative', 'use', 'name', 'th']",2
790,"['i', 'start', 'wonder', 'thing', 'start', 'potemkin', 'company', 'is', 'silicon', 'valley', 'really', 'space', 'innovation', 'happen', 'the', 'rework', 'mess', 'explain', 'via']",1
791,"['neither', 'hunter', 'biden', 'ivana', 'trump', 'anything', 'w', 'rework', '99', 'company', 'subject', 'terrible', 'corporate', 'governance']",2
792,"['rework', 'definitely', 'go', 'public', 'time', 'soon', 'if', 'po', 'implode']",2
793,"['some', 'rework', 'board', 'are', 'said', 'be', 'discussing', 'replacing', 'its', 'c', 'e', 'o']",2
796,"['alexandria', 'ocasiocortez', 'say', 'anyone', 'invest', 'reworks', '47', 'billion', 'valuation', 'get', 'fleece', 'via']",1
797,"['broadloom', 'rework', 'dow', 'futures', 'china', 'trade', 'cloudflare', '5', 'things', 'you', 'must', 'know', 'via']",2
798,"['right', 'review', 'monthly', 'cost', 'reduce', 'expense', 'member', 'eventbrite', 'charge', 'fee', 'paid', 'booking', 'free', 'one', 'either', 'party', 'rework', 'probably', 'try', 'cash', '200', 'paid', 'acquire', 'some', 'interest', 'alternative', 'like', 'look']",1
799,"['no', 'surprise', 'rework', 'ceo', 'adam', 'neumann', 'step', 'remains', 'non-executive', 'chairman', 'via']",2
800,"['masayoshi', 'son', 'unyielding', 'optimism', 'lack', 'challenger', 'lead', 'postbank', 'overvalue', 'rework', 'source', 'say']",2
801,"['what', 'typical', 'recourse', 'surely', 'non-recourse', 'least', 'collateral', 'share', 'put', 'like', 'rework']",2
803,"[""three's"", 'lot', 'learn', 'po', 'fiasco', 'wow']",2
804,"['pull', 'thousand', 'phone', 'booth', 'service', 'formaldehyde', 'scare', 'via']",1
806,[],2
807,"['rework', 'po', 'clusterfck', 'a', 'verbal', 'homicide', 'article']",1
808,"['weworkのニューマンceoが辞任', '非常勤の会長職に', 'techcrunch', 'japan']",2
809,"['postbank', 'planning', 'take', 'write-down', 'least', '5', 'billion', 'reflect', 'plunge', 'value', 'holding', 'include', 'rework', 'user', 'source', 'say', 'via']",2
812,"['reworks', 'wife', 'is', 'woefully', 'insecure']",1
813,"['under', 'pressure', 'leave', 'board', 'member', 'investor', 'recent', 'day', 'mr', 'neumann', 'become', 'non-executive', 'chairman', 'we', 'company', 'rework', 'name', 'two', 'current', 'executive', 'sebastian', 'cunningham', 'arnie', 'minton', 'interim', 'chief', 'executive']",2
814,"['lending', 'rework', 'potentially', 'dicey', 'one', 'junk-bond', 'investor', 'diamond', 'hill', 'capital', 'management', 'john', 'mcclair', 'say', 'anybody', 'brave', 'enough', 'would', 'take', 'substantial', 'career', 'risk', 'とまで言われているけどsbgは全損を避けたくて追加投資せざるを得ないんやで']",1
815,"['new', 'post', 'rework', 'founder', 'get', 'nearly', '1', '7', 'billion', 'let', 'postbank', 'take', 'company']",2
816,"['even', 'oust', 'adam', 'neumann', 'ceo', 'rework', 'could', 'still', 'go', 'public', 'year', 'price', 'po', 'low', 'enough']",2
817,"['rework', '10', 'community', 'adjust', 'valuation']",2
818,"['the', 'rework', 'set', 'show', 'how', 'work', 'giant', 'go', '47', 'billion', 'valuation', 'talk', 'bankruptcy', '6', 'week', 'via']",1
819,"['meet', 'frances', 'frei', 'rework', 'first', 'female', 'board', 'member']",2
820,"['rework', 'collapse', 'businessschool', 'study', 'excess', 'private', 'capital', 'unregulated', 'market', 'fetishist', 'wealth-creating', 'genius', 'lone', 'pioneer']",1
821,"['here', 'come', 'pain', 'major', 'cut', 'come', 'surprise', 'divesting', 'non-core', 'biz', 'like', 'regrow', 'child', 'care', 'there', 'slot', 'pain', 'path', 'profitability', 'even', 'achievable', 'imo', '2025', 'major', 'risk', 'worth', 'pain']",1
822,"['rework', 'agree', ""softbank's"", 'bail-out', 'value', 'company', '7', '5', 'billion', '8', 'billion', 'accord', 'nbc']",2
823,"['interesting', 'take', 'rework', 'having', 'work', 'multiple', 'different', 'client', 'rework', 'office', 'i', 'always', 'felt', 'bit', 'uneasy', 'whole', 'thing']",1
824,"['with', 'news', 'rework', 'might', 'make', 'november', 'i', 'go', 'talk', 'company', 'impend', 'demise', '1999', 'vibe', 'pulse', 'tech']",1
826,"['oh', 'rework', 'ceo', 'step']",2
827,"['why', 'harness', 'wealth', 'founder', 'say', 'reworks', 'po', 'valuation', 'slash', 'via']",1
828,"['by', 'acquire', 'language', 'uplift', 'spirituality', 'american', 'capitalism', 'reform', 'it', 'claimed', 'another', 'commodity', 'possess', 'market', 'sell', 'adam', 'neumann', 'exit', 'rework']",2
830,"['given', 'rework', 'probably']",2
831,"['how', 'postbank', 'make', 'rework', 'offer', 'accept', 'economic', 'times']",2
832,"['we', 'rework', 'has', 'killed', 'what', 'used', 'to', 'the', 'best', 'free', 'lunch', 'on', 'wall', 'street', 'continue', 'reading']",1
833,"['is', 'distinction', 'rework', 'ponti', 'scheme']",1
834,"['the', 'purge', 'continue', 'rework', 'head', 'real', 'estate', 'leave', 'today', 'roster', 'rework', 'departure', 'include', 'grant', 'gjonbalaj', 'company', 'head', 'real', 'estate', 'development', 'gjonbalaj', 'oversaw', 'real', 'estate', 'operation', 'include', 'design', 'construction', 'prove']",2
836,"['rework', 'still', 'around', 'long', 'force', 'drop']",2
837,"['great', 'see', 'ceo', 'demo', 'day', 'she', 'tenavox', 'kill', 'since', 'i', 'met', 'veterans', 'residence', 'if', 'look', 'lease', 'office', 'space', 'make', 'simple', 'use']",2
838,"['in', 'new', 'headache', 'rework', 'say', 'found', 'chemical', 'phone', 'boothshttps', 'rest', 'r', '2b9bqmn']",1
839,"['rework', 'planning', 'lay', 'thousand', 'people', '25', 'employee', 'new', 'ceos', 'focus', 'core', 'business', 'rework', 'planning', 'lay', '10', '25', 'workforce', 'sour']",1
840,"['user', 'left', 'slack', 'imagine', 'public', 'valuation', 'profitable', 'private', 'company', 'come', 'market']",2
841,"['spotted', 'london']",2
842,"['rework', 'staff', 'face', 'job', 'cut', 'express', 'outrage', 'founder', 'payout', 'via']",1
843,"['does', 'vegas', 'rework']",2
845,"['insightful', 'infographic', 'courtesy', 'news', 'coverage', 'sentiment', 'last', 'year']",2
846,"['we', 'call', 'time', 'pause', 'think', ""don't"", 'jump', 'fad', 'show', 'money']",1
847,"['businesses', 'need', 'place', 'locate', 'what', 'happens', 'business', 'use', 'service', 'rework', 'declares', 'bankruptcy']",1
848,"['sayonara', 'sucker']",1
849,"['rework', 'shelves', 'po', 'now', 'under', 'new', 'leadership']",2
850,"['daily', 'crunch', 'rework', 'ceo', 'face', 'investor', 'pressure']",1
851,"['still', 'terrible', 'move', 'affect', 'meet', 'arendt', 'wordless', 'foundation', 'umbrella', 'this', 'definitely', 'death', 'knell', 'meet', 'gotten', 'bad', 'since', 'rework', 'bought', 'an', 'alternative', 'definitely', 'need']",1
855,"['whaaaat', 'rework', 'play', 'music']",1
856,"['rework', 'q3', '2019', 'financial', 'results', 'conference', 'call']",2
857,"['rework', 'see', 'startup', 'lesson', 'silicon', 'valley']",1
859,"['why', 'really', 'dead']",1
860,"['we', 'know', 'rework', 'mess', 'fact', 'scoop', 'stagger', 'last', 'year', 'report', 'loss', '1', 'ibn', 'sale', '1', 'ibn', 'whatever', 'money', 'postbank', 'pile', 'safeguard', 'investment', 'date', 'cc']",1
861,"['postbank', 'add', 'financial', 'burden', '10', 'billion', 'rework', 'deal']",2
862,"['i', 'always', 'thought', 'something', 'shady', 'rework', 'lol', 'i', 'logical', 'explanation', 'the', 'concept', 'company', 'scream', 'scam', 'lol']",1
864,"['scarlet', 'rework', 'considers', 'po', 'valuation', 'low', '10', 'bi']",1
868,"['rework', 'look', 'sell', 'spin', 'acquisition', 'include', 'firm', 'conductor']",2
869,"['programmer', 'probably', 'first', 'kind', 'worker', 'bound', 'geography']",3
871,"['norfolk', 'news', 'reworks', 'new', 'coco', 'planning', 'oust', '20', 'adam', 'neumann', 'friend', 'family', 'member', 'insider']",2
872,"['oh', 'we', 'important', 'update', 'share', 'regard', 'phone', 'booth', 'rework', 'location', 'we', 'take', 'number', 'phone', 'booth', 'location', 'service', 'due', 'potentially', 'elevate', 'level', 'formaldehyde', 'cause', 'manufacturer']",2
873,"['rework', 'board', 'considers', 'rescue', 'plan', 'postbank', 'morgan']",2
874,"['trade', 'agreement', 'earnings', 'season', 'boeing', 'libra', 'rework', '5', 'things', 'you', 'must', 'know']",2
877,"['their', 'bond', 'yield', 'well', '13', 'i', 'think', 'new', 'money', 'pik', 'note', '15', 'generous', 'rework']",2
879,"['short', 'interest', 'rework', 'bond', 'jump', 'record', 'high']",2
880,"['so', 'reworks', 'business', 'model', 'over', 'emphasise', 'importance', 'purpose', 'collaborative', 'work', 'space', 'spend', 'much', 'charge', 'little', 'bank', 'massive', 'po', 'save', 'flaw', 'plan', 'good']",1
881,"['delicious', 'drinking', 'hoppy', 'amber', 'lager', 'bourke', 'street']",2
882,"['add', 'woman', 'board', 'po', 'filing', 'backlash']",2
883,"['rework', 'concern', 'seep', 'singapore', 'real', 'estate', 'sector', 'via']",1
884,"['rework', 'po', 'debacle', 'highlight', 'failure', 'modern', 'brand', 'building']",1
885,"['rework', 'ceo', 'adam', 'neumann', 'step', 'remains', 'non-executive', 'chairman', 'via']",2
886,"['reworks', 'wife', 'exposed', 'files', 'credentials', 'email']",1
887,"['i', 'heard', 'recruiter', 'startup', 'negotiation', 'around', 'option', 'like', 'buying', 'car', 'know', 'currency', 'haggle', '7', 'year', 'later']",2
888,"['he', 'smoking', 'supply', 'postbank', 'rework', 'overcoverage', 'anything', 'scale', '100', 'destine', 'extreme', 'outlier', 'case', 'treat']",2
889,"['yourstoryco', 'pay', 'adam', 'neumann', '1', 'b', 'take']",2
890,"['it', 'definitely', 'pretty', 'empty', 'why', 'saving', 'rework', 'will', 'be', 'hard']",1
891,"['looks', 'really', 'nice', 'love', 'vault', 'ceiling', 'natural', 'light', 'how', 'experience', 'rework', 'move']",3
892,"['short', 'seller', 'snap', 'rework', 'debt', 'amid', 'concern', 'future']",1
893,"['this', 'call', 'un', 'tuitazo', 'neighborhood']",2
894,"['having', 'work', 'rework']",2
895,"['while', 'implode', 'i', 'get', 'target', 'ad', 'whereas', 'moat']",1
896,"['reworks', 'adam', 'neumann', 'need', 'apply', 'luxury', 'manhattan', 'apartment', 'fox', 'news']",2
898,"['s', 'p', 'downgrades', 'rework', 'to', 'due', 'to', 'liquidity', 'strains']",1
899,"['people', 'important', 'thing', 'business', 'model', 'product', 'follow', 'right', 'people']",3
900,"['group', 'profit', 'plunge', 'owe', 'turmoil']",1
902,"['rework', 'user', 'proof', 'valuation', 'meaningless']",1
903,"['it', 'fun', 'last', 'rework', 'c', 'e', 'o', 'adam', 'neumann', 'steps', 'down', 'under', 'pressure']",3
904,"['rework', 'largest', 'investor', 'plotting', 'remove', 'adam', 'neumann', 'ceo']",1
906,"['ever', 'rework', 'office', 'did', 'trust', 'network', 'how', 'combat', 'does', 'trick', 'what', 'think']",1
907,"['some', 'rework', 'board', 'member', 'seek', 'remove', 'adam', 'neumann', 'ceo']",2
908,"['how', 'rework', 'co-founder', 'adam', 'neumann', 'stop', 'millionaire', 'track']",2
909,"['guard', 'office', 'austin', 'often', 'bully', 'keep', 'opinion']",1
910,"['rework', 'founder', 'adam', 'neumann', 'remove', 'forbes', 'billionaire', 'list']",2
912,"['have', 'favorite', 'private', 'short', 'even', 'bad', 'i', 'thought', 'rework']",1
913,"['come', 'meet']",2
914,"['i', 'hope', 'lord', 'get', 'paid', 'rework', 'stock']",1
915,"['rework', 'long', 'road', 'rehabilitation', 'start', 'ditch', 'co-founder']",1
917,"['for', 'rework', 'investor', 'benchmark', 'struggle', 'balance', 'board', 'duties', 'with', 'founder', 'support', 'w']",2
919,"['postbank', 'book', 'loss', '7', 'billion', 'rework', 'user', 'others', 'showering', '1', '7', 'billion', 'neumann', 'hanging', 'employees', 'out']",2
920,"['postbank', 'announces', '80', 'rework', 'provide', 'billion', 'keep', 'operating']",2
921,"['rework', 'ceo']",2
923,"['vc', 'brad', 'felt', 'rework', 'postbank', 'venture', 'firm', 'may', 'slow', 'pace', '2020', 'techcrunch']",2
924,"['small', 'piece', 'office', 'space', 'market', 'make', 'big', 'chunk', 'growth', 'thats', 'concern', 'like', 'president', 'rosengarten', 'come']",1
925,"['tired', 'hearing', 'bad', 'rework', 'suck']",1
926,"['still', 'call', 'i', 'say', 'like']",1
927,"['rework', '1', 'already', 'disguise', 'tech', 'company', '2', 'keep', 'try', 'rise', 'grave', 'keep', 'reach', 'po']",1
928,"['rework', 'discusses', '5', 'billion', 'debt', 'package', 'with', 'lenders']",2
929,"['withdocu', 'boughtstock', 'nottouchingoptionsonanythingsonew', ""unlessi'mshortingit"", 'lovetheconcept', 'but', 'lookingforwardtoshorting']",2
930,"['even', 'free', 'event']",2
931,"['by now', 'pay', 'later', 'player', 'puddle', 'rather', 'moat', 'credit', 'card', 'company', 'like', 'breach', 'step', 'reworks', 'ipokiller', 'give', 'afterpay', 'verdict']",1
932,"['how', 'would', 'tax', 'outside', 'investor', 'unrealized', 'gain', 'vanished', 'penalize', 'company', 'how', 'i', 'legitimate', 'taxpayer', 'hurt', 'happen', 'rework', 'investor', 'please', 'think', 'tweet']",2
933,"['let', 'check', 'rework', 'po']",2
934,"['incredibly', 'stable', 'company', 'rework', 'appears', 'to', 'be', 'investing', 'in', 'incredibly', 'stable', 'industry', 'sport']",2
935,"['nyligen', 'last', 'ive', 'never', 'felt', 'professionally', 'lonelier', 'than', 'i', 'did', 'rework']",1
937,[],1
938,"['rework', 'latest', 'threat', 'oldschool', 'landlords', 'trying', 'copy', 'rework']",1
939,"['this', 'wednesday', '918', '530', 'pm', 'matt', 'chesky', 'present', '205', 'hudson', 'street', 'new', 'york', 'ny', 'bonus', 'attendee', 'receive', 'free', 'whitelabel', 'chariot', 'agency', 'power', 'leo', 'worth', '6', '000', 'rsvp']",2
940,"['that', 'wrap', 'first', 'many', 'show', 's', 'o', 'a', 'huge', 'thank', 'you', 'sponsor', 'stay', 'tuned']",2
941,"['postbank', 'seek', 'avoid', 'rework', 'liability', 'new', 'investment', 'source']",1
944,"['biggest', 'surprise', 'pull', 'musk', 'bury', 'bad', 'footnote', '10', 'consider', 'creative', 'accounting', 'rework', 'ink', 'parma', 'gen', 'electric', 'deutsche', 'b', 'surprised', 'ce', 'f', 'o', 'dint', 'goose', 'stock', 'maybe', '4', '5', 'day', 'sell', 'outta', 'lock-up', 'kinda', 'rare', 'honesty']",2
945,"['holy', 'moly', 'postbank', 'take', '6', '5', 'billion', 'loss', 'get', 'much', 'financial', 'exposure', 'oh', 'financial', 'system', 'remains', 'hugely', 'vulnerable']",1
946,"['drop', 'focus', 'well', 'keep', 'eye', 'let', 'know', 'development']",2
947,"['peloton', 'flywheel', 'lock', 'escalate', 'legal', 'battle', 'now', 'peloton', 'prepares', 'go', 'public', 'want', 'know', 'flywheel', 'discuss', 'lawsuit', 'rework', 'third', 'party']",2
948,"['meet', 'staff', 'time', 'organize', 'fellow', 'rework', 'employee', 'demand', 'company', 'fully', 'reimburse', 'worthless', 'stock', 'option', 'end', 'force', 'arbitration', 'agreement']",1
950,"['rework', 'pull', 'thousand', 'phone', 'booth', 'service', 'formaldehyde', 'scare']",1
951,"['leased', 'rework', '1000', 'markup']",2
952,"['sec', 'fordham', 'university', 'school', 'law', 'host', 'conference', 'combating', 'community-based', 'financial', 'fraud', 'sounds', 'like', 'a', 'rework', 'seminar', 'community-based', 'financial', 'fraud']",2
953,"['can', 'agree', 'rework', 'tech', 'company']",2
954,"['rework', 'ceo', 'adam', 'neumann', 'step', 'amid', 'controversy', 'retain', 'chair', 'role']",1
955,"['i', 'wonder', 'many', 'time', 'rework', 'mention', 'call']",2
956,"['rework', ""n't"", 'only', 'wreck', 'hiding', 'your', 'portfolio']",1
957,"['postbank', 'to', 'take', 'over', 'rework', 'in', 'major', 'blow', 'to', 'jp', 'morgan', 'adam', 'neumann', 'jpmhttps', 'newsfilter', 'io', 'article', 'softbanktotakeoverweworkinmajorblowtojpmorganadamneumannf624fc95018ee0a7c743e9b27a886fa5']",2
958,"['développeur', 'full-back', 'js', 'h', 'f', 'rework', 'moonlit', 'paris', 'france']",2
959,"['window', 'closing', 'fast', 'rework', 'parent', 'launch', 'po', 'year']",2
960,"['that', 'funny', 'i', 'felt', 'sleepiness', 'every', 'time', 'i', 'rework', 'turns', 'founder', 'obsess', 'rich', 'change', 'world']",1
962,"['story', 'turn', 'first', 'class', 'detective', 'thriller', 'stock']",2
963,"['after', 'rework', 'debacle', 'postbank', 'bos', 'son', 'adopt', 'cautious', 'po', 'course']",2
965,"['work', 'stay', 'despite', 'rework', 'concern', 'jefferies', 'dbs']",1
966,['apply'],2
967,"['why', 'rework', 'failed', 'po', 'might', 'not', 'mean', 'disaster', 'for', 'postbank', 'after', 'all']",3
969,"['i', 'understand', 'why', 'postbank', 'give', 'neumann', '1', '000', '000', '000', 'why', 'let', 'rework', 'fail', 'implode', 'do', 'think', 'save', 'recover', 'anything', 'back', 'investment']",2
970,"['lots', 'extremely', 'successful', 'cash', 'early', 'but', 'ceo', 'pocket', '700', 'million', 'still', 'far', 'normal', 'via']",2
972,"['building', 'team', 'all', 'social', 'medium', 'guru', 'pls', 'dm', 'email', 'meeting', 'rework', 'office', 'city']",2
973,"['you', 'mean', 'rework']",2
974,"['rework', 'look', 'sell', 'spin', 'acquisition', 'include', 'firm', 'conductor']",2
975,"['expectations', 'rework', 'continue', 'deflate', 'new', 'york', 'city-based', 'unicorn', 'move', 'toward', 'initial', 'public', 'offering']",2
976,"['rework', 'pulls', 'out', 'its', 'troubled', 'po']",2
978,"['the', 'turmoil', 'reworks', 'heavily', 'impact', 'postbank', 'force', 'consider', 'funnel', '1', 'billion', 'rework', 'delayed', 'po']",1
980,"['getting', 'fire', 'rework', 'way']",1
981,"['neumann', 'he', 'cling', 'power', 'thing', 'go', 'bad', 'is', 'not', 'the', 'right', 'response', 'ahead', 'likely', 'wish', 'rework', ""c'mon"", 'surfer']",1
982,"['rework', 'pull', 'thousand', 'phone', 'booth', 'service', 'formaldehyde', 'scare']",1
983,"['are', 'bay', 'area', 'please', 'join', 'u', 'host', 'friend', 'san', 'jose', 'implementing', 'shiftless', 'testing', 'culture', 'present', 'baiji', 'joseph', 'thalupadath', 'director', 'quality', 'engineering', 'small', 'business', 'rsvp']",2
984,"['one', 'great', 'swindle', 'venture', 'capital', 'history', 'rework', 'story', 'keep', 'give']",1
987,"['think', 'rework', 'go', 'public', 'matter', 'business', 'strategy', 'basically', 'long', 'term', 'ie', 'think', 'prove', 'anything', 'new', 'w', 'time']",2
989,"['rework', 'nearly', 'halves', 'its', 'po', 'valuation', 'amid', 'wary', 'investors']",2
991,"['rework', 'plan', 'lay', '4', '000', 'staff', 'ft']",1
992,"['el', 'fracas', 'de', 'rework', ""'pincha'"", 'la', 'opcs', 'en', 'pérdidas', 'la', 'valoraciones', 'absurd']",2
993,"['how', 'get', 'po', 'do', 'first', 'spend', 'proceeds', 'the', 'energy', 'sector', 'topped', '2014', 'did', 'see', 'rework']",2
995,"['rework', 'ceo', 'step', 'aside', 'amid', 'question', 'company', 'finance']",1
996,"[""three's"", 'huge', 'demand', 'rework', 'place', 'like', 'nec', 'they', 'hyped', 'expand', 'this', 'nothing', 'new', 'the', 'real', 'issue', 'people', 'postbank', 'stupid', 'know', 'look', 'like']",1
998,"['both', 'user', 'left', 'share', 'go', 'public', 'fairly', 'recently', 'hit', 'alltime', 'low', 'today', 'possibly', 'news', 'rework', 'pull', 'po']",1
1000,"['give', 'hour', 'i', 'shall', 'defeat', 'how', 'love']",3
